msa,name_msa,year,C23002B_001E,C23002B_002E,C23002B_003E,C23002B_004E,C23002B_005E,C23002B_006E,C23002B_007E,C23002B_008E,C23002B_009E,C23002B_010E,C23002B_011E,C23002B_012E,C23002B_013E,C23002B_014E,C23002B_015E,C23002B_016E,C23002B_017E,C23002B_018E,C23002B_019E,C23002B_020E,C23002B_021E,C23002B_022E,C23002B_023E,C23002B_024E,C23002B_025E,C23002B_026E,C23002B_027E,C23002I_001E,C23002I_002E,C23002I_003E,C23002I_004E,C23002I_005E,C23002I_006E,C23002I_007E,C23002I_008E,C23002I_009E,C23002I_010E,C23002I_011E,C23002I_012E,C23002I_013E,C23002I_014E,C23002I_015E,C23002I_016E,C23002I_017E,C23002I_018E,C23002I_019E,C23002I_020E,C23002I_021E,C23002I_022E,C23002I_023E,C23002I_024E,C23002I_025E,C23002I_026E,C23002I_027E,C23002H_001E,C23002H_002E,C23002H_003E,C23002H_004E,C23002H_005E,C23002H_006E,C23002H_007E,C23002H_008E,C23002H_009E,C23002H_010E,C23002H_011E,C23002H_012E,C23002H_013E,C23002H_014E,C23002H_015E,C23002H_016E,C23002H_017E,C23002H_018E,C23002H_019E,C23002H_020E,C23002H_021E,C23002H_022E,C23002H_023E,C23002H_024E,C23002H_025E,C23002H_026E,C23002H_027E,black_female_lfp,black_male_lfp,black_female_ur,black_male_ur,hisp_female_lfp,hisp_male_lfp,hisp_female_ur,hisp_male_ur,white_female_lfp,white_male_lfp,white_female_ur,white_male_ur,gap_mbw,gap_mhw,gap_fbw,gap_fhw,lfp_gap_mbw,lfp_gap_mhw,lfp_gap_fbw,lfp_gap_fhw
21340,"El Paso, TX Metro Area",2016,21734,12978,12018,9019,2940,6079,5221,858,2999,960,103,103,0,857,8756,7666,4887,713,4174,3750,424,2779,1090,225,199,26,865,503577,234531,205459,158212,3890,154322,142087,12235,47247,29072,5429,5138,291,23643,269046,226684,139003,557,138446,127294,11152,87681,42362,3871,3703,168,38491,88878,48947,39713,31784,8641,23143,21321,1822,7929,9234,2422,2294,128,6812,39931,29976,18388,558,17830,16624,1206,11588,9955,1645,1638,7,8310,63.749021654,75.045764686,10.158121706,14.114163514,61.320163752,77.004171149,8.0551261864,7.9282279908,61.342407259,80.034245713,6.7638810993,7.8727909087,6.241372605,0.0554370821,3.3942406065,1.2912450871,-4.988481027,-3.030074564,2.4066143949,-0.022243507
21340,"El Paso, TX Metro Area",2017,21636,13083,12147,8884,2839,6045,5415,630,3263,936,132,132,0,804,8553,7562,5101,820,4281,3878,403,2461,991,201,174,27,790,509679,238146,208048,160046,3802,156244,145572,10672,48002,30098,5700,5457,243,24398,271533,228058,142289,623,141666,131266,10400,85769,43475,3745,3624,121,39730,86113,47600,38587,30826,8400,22426,20826,1600,7761,9013,2223,2073,150,6790,38513,28956,17895,497,17398,16157,1241,11061,9557,1637,1637,0,7920,67.45569955,73.137400181,9.4136883906,10.421836228,62.391584597,76.927439822,7.3412110175,6.8303422851,61.800663075,79.887008578,7.1330037935,7.1345759386,3.2872602896,-0.304233653,2.280684597,0.2082072239,-6.749608397,-2.959568756,5.6550364754,0.5909215219
21340,"El Paso, TX Metro Area",2018,21946,13481,12505,9385,2855,6530,5839,691,3120,976,186,186,0,790,8465,7425,5088,808,4280,3876,404,2337,1040,233,201,32,807,515321,241644,210491,162296,3740,158556,148439,10117,48195,31153,5776,5634,142,25377,273677,228930,144529,534,143995,133773,10222,84401,44747,4259,4168,91,40488,84599,46964,37911,29975,7793,22182,20779,1403,7936,9053,2169,2039,130,6884,37635,28127,17738,548,17190,15914,1276,10389,9508,1758,1758,0,7750,68.525252525,75.049980008,9.4392523364,10.581929556,63.13239855,77.103534118,7.0988575992,6.380710916,63.063959896,79.066761626,7.4229203025,6.3249481562,4.2569813997,0.0557627599,2.0163320339,-0.324062703,-4.016781618,-1.963227508,5.4612926291,0.0684386536
21340,"El Paso, TX Metro Area",2019,21556,13304,12248,9281,3020,6261,5708,553,2967,1056,246,246,0,810,8252,7179,5147,729,4418,3982,436,2032,1073,248,248,0,825,517655,243382,211327,163742,4048,159694,150438,9256,47585,32055,6229,6066,163,25826,274273,228436,145670,477,145193,135568,9625,82766,45837,4510,4404,106,41327,83017,46159,37097,29390,7577,21813,20565,1248,7707,9062,2179,2075,104,6883,36858,27390,17209,696,16513,15372,1141,10181,9468,1647,1647,0,7821,71.695222176,75.775636839,9.8687188773,8.8324548794,63.768407782,77.482763679,6.6291074639,5.7960850126,62.829499817,79.224735154,6.9097075032,5.7213588227,3.1110960567,0.0747261899,2.9590113741,-0.280600039,-3.449098315,-1.741971475,8.8657223583,0.9389079642
21340,"El Paso, TX Metro Area",2020,21333,13167,12095,9124,2848,6276,5659,617,2971,1072,244,244,0,828,8166,7078,5285,769,4516,4061,455,1793,1088,238,238,0,850,520759,246524,213529,165979,3561,162418,152729,9689,47550,32995,6683,6410,273,26312,274235,227235,145226,535,144691,134879,9812,82009,47000,4666,4349,317,42334,81833,45603,36542,28939,7538,21401,20244,1157,7603,9061,2200,2125,75,6861,36230,26691,17197,609,16588,15619,969,9494,9539,1771,1748,23,7768,74.667985307,75.436130632,10.075287865,9.8311026131,63.910049068,77.731362016,6.7813478378,5.9654718073,64.429957664,79.193804389,5.8415722209,5.4062894257,4.4248131874,0.5591823816,4.2337156445,0.9397756169,-3.757673757,-1.462442373,10.238027643,-0.519908595
21340,"El Paso, TX Metro Area",2021,21654,13359,12176,9317,2873,6444,5672,772,2859,1183,323,323,0,860,8295,7154,5379,629,4750,4093,657,1775,1141,199,199,0,942,536701,255948,221516,173830,3421,170409,158885,11524,47686,34432,7243,6853,390,27189,280753,232597,149687,624,149063,138664,10399,82910,48156,5037,4691,346,43119,81994,46041,36967,29140,8078,21062,19914,1148,7827,9074,2390,2322,68,6684,35953,26591,17015,812,16203,15181,1022,9576,9362,1488,1445,43,7874,75.188705619,76.519382392,13.831578947,11.980136561,64.354656337,78.472886834,6.9762449434,6.762553621,63.987815426,78.827061974,6.3074739246,5.4505744944,6.5295620668,1.3119791266,7.5241050228,0.6687710188,-2.307679583,-0.35417514,11.200890193,0.3668409107
21340,"El Paso, TX Metro Area",2022,21916,13661,12434,9728,2871,6857,5848,1009,2706,1227,221,221,0,1006,8255,7051,5000,486,4514,3976,538,2051,1204,191,191,0,1013,543866,261081,225707,177616,3832,173784,161786,11998,48091,35374,7508,7152,356,27866,282785,232716,149503,668,148835,138709,10126,83213,50069,5241,4851,390,44828,80840,45238,36065,28355,7939,20416,19309,1107,7710,9173,2377,2309,68,6796,35602,26008,16788,913,15875,14937,938,9220,9594,1434,1311,123,8160,70.911927386,78.237091845,11.918475853,14.714889894,64.242682067,78.693173007,6.8035072396,6.9039727478,64.549369425,78.621932622,5.9086614173,5.4222178683,9.2926720252,1.4817548794,6.0098144356,0.8948458222,-0.384840777,0.0712403858,6.3625579614,-0.306687357
21340,"El Paso, TX Metro Area",2023,22377,13851,12550,9837,3096,6741,5833,908,2713,1301,162,162,0,1139,8526,7296,5288,472,4816,4337,479,2008,1230,165,165,0,1065,544652,261313,224731,176132,4091,172041,161550,10491,48599,36582,8582,8100,482,28000,283339,232188,150226,776,149450,140106,9344,81962,51151,5851,5404,447,45300,81290,45433,36036,28203,7856,20347,19365,982,7833,9397,2396,2345,51,7001,35857,26216,16676,919,15757,14868,889,9540,9641,1461,1301,160,8180,72.478070175,78.38247012,9.946013289,13.469811601,64.70015677,78.374590065,6.2522582804,6.09796502,63.610009155,78.263403263,5.6419369169,4.8262643141,8.6435472865,1.2717007058,4.3040763721,0.6103213634,0.1190668561,0.1111868021,8.8680610207,1.0901476148
21340,"El Paso, TX Metro Area",2024,23143,14222,12863,10130,3391,6739,5781,958,2733,1359,233,233,0,1126,8921,7706,5633,579,5054,4618,436,2073,1215,103,103,0,1112,550744,264656,226850,177659,4181,173478,163084,10394,49191,37806,8468,8100,368,29338,286088,233311,152203,834,151369,142459,8910,81108,52777,6263,5866,397,46514,80360,45038,35750,28069,7559,20510,19409,1101,7681,9288,2271,2207,64,7017,35322,25724,16137,937,15200,14476,724,9587,9598,1566,1408,158,8032,73.098883987,78.753012517,8.6268302335,14.215759015,65.23610117,78.315627066,5.8862779037,5.9915378319,62.731301508,78.514685315,4.7631578947,5.3681131156,8.8476458991,0.6234247163,3.8636723387,1.1231200089,0.2383272018,-0.199058248,10.367582478,2.5047996614
21420,"Enid, OK Metro Area",2010,1117,599,541,328,37,291,255,36,213,58,0,0,0,58,518,413,331,10,321,296,25,82,105,12,12,0,93,2894,1503,1391,1298,69,1229,1151,78,93,112,28,20,8,84,1391,1342,819,19,800,728,72,523,49,25,25,0,24,39416,19025,15385,13076,947,12129,11606,523,2309,3640,952,924,28,2688,20391,15391,10781,126,10655,10291,364,4610,5000,633,614,19,4367,80.14527845,60.628465804,7.7881619938,12.371134021,61.028315946,93.314162473,9,6.346623271,70.047430316,84.991875203,3.4162365087,4.3119795531,8.0591544675,2.0346437178,4.3719254851,5.5837634913,-24.3634094,8.3222872699,10.097848134,-9.01911437
21420,"Enid, OK Metro Area",2011,1181,634,571,451,33,418,369,49,120,63,0,0,0,63,547,425,341,3,338,334,4,84,122,18,18,0,104,3075,1619,1544,1433,54,1379,1239,140,111,75,20,15,5,55,1456,1404,847,3,844,746,98,557,52,23,23,0,29,39407,19066,15402,13272,958,12314,11664,650,2130,3664,899,875,24,2765,20341,15338,10746,136,10610,10124,486,4592,5003,746,726,20,4257,80.235294118,78.984238179,1.1834319527,11.722488038,60.327635328,92.810880829,11.611374408,10.152284264,70.061285696,86.170627191,4.5805843544,5.2785447458,6.4439432925,4.8737395181,-3.397152402,7.0307900532,-7.186389013,6.6402536377,10.174008422,-9.733650368
21420,"Enid, OK Metro Area",2012,1296,734,645,558,54,504,441,63,87,89,23,23,0,66,562,457,375,4,371,365,6,82,105,13,13,0,92,3275,1732,1674,1527,53,1474,1362,112,147,58,13,10,3,45,1543,1498,912,4,908,756,152,586,45,12,12,0,33,39509,19185,15497,13185,895,12290,11636,654,2312,3688,765,765,0,2923,20324,15316,10724,178,10546,10050,496,4592,5008,591,566,25,4417,82.056892779,86.511627907,1.6172506739,12.5,60.8811749,91.218637993,16.740088106,7.5983717775,70.018281536,85.080983416,4.7032050066,5.3213995118,7.1786004882,2.2769722657,-3.085954333,12.036883099,1.4306444908,6.1376545767,12.038611243,-9.137106636
21420,"Enid, OK Metro Area",2013,1277,733,616,522,47,475,372,103,94,117,20,20,0,97,544,438,323,3,320,314,6,115,106,19,19,0,87,3443,1847,1791,1628,40,1588,1481,107,163,56,23,17,6,33,1596,1503,882,5,877,801,76,621,93,19,19,0,74,39437,19206,15477,13040,921,12119,11424,695,2437,3729,805,805,0,2924,20231,15207,10416,142,10274,9658,616,4791,5024,657,638,19,4367,73.744292237,84.74025974,1.875,21.684210526,58.682634731,90.89893914,8.6659064994,6.7380352645,68.494772144,84.254054403,5.9957173448,5.7347966004,15.949413926,1.0032386641,-4.120717345,2.6701891547,0.486205337,6.6448847368,5.249520093,-9.812137414
21420,"Enid, OK Metro Area",2014,1389,794,694,566,54,512,447,65,128,100,21,21,0,79,595,479,367,14,353,348,5,112,116,25,25,0,91,3813,2044,1976,1807,31,1776,1642,134,169,68,22,22,0,46,1769,1669,802,0,802,768,34,867,100,19,19,0,81,39346,19219,15474,12789,764,12025,11381,644,2685,3745,906,902,4,2839,20127,15075,10584,177,10407,9750,657,4491,5052,769,742,27,4283,76.617954071,81.556195965,1.4164305949,12.6953125,48.052726183,91.447368421,4.2394014963,7.545045045,70.208955224,82.6483133,6.3130585183,5.3555093555,7.3398031445,2.1895356895,-4.896627923,-2.073657022,-1.092117334,8.7990551213,6.4089988471,-22.15622904
21420,"Enid, OK Metro Area",2015,1483,826,730,567,31,536,502,34,163,96,16,16,0,80,657,551,392,14,378,369,9,159,106,32,32,0,74,4137,2213,2170,1948,36,1912,1792,120,222,43,0,0,0,43,1924,1857,885,0,885,826,59,972,67,0,0,0,67,39058,19108,15334,12577,719,11858,11173,685,2757,3774,907,900,7,2867,19950,14880,10265,156,10109,9466,643,4615,5070,810,786,24,4260,71.143375681,77.671232877,2.380952381,6.3432835821,47.657512116,89.769585253,6.6666666667,6.2761506276,68.985215054,82.020346941,6.360668711,5.7766908416,0.5665927405,0.499459786,-3.97971633,0.3059979556,-4.349114065,7.749238312,2.1581606268,-21.32770294
21420,"Enid, OK Metro Area",2016,1329,733,653,473,16,457,442,15,180,80,12,12,0,68,596,476,357,37,320,320,0,119,120,37,37,0,83,4410,2372,2246,2001,57,1944,1856,88,245,126,66,66,0,60,2038,1914,1050,11,1039,1014,25,864,124,0,0,0,124,38803,19011,15192,12308,793,11515,10956,559,2884,3819,860,853,7,2959,19792,14670,9956,84,9872,9316,556,4714,5122,771,747,24,4351,75,72.434915773,0,3.2822757112,54.858934169,89.091718611,2.406159769,4.5267489712,67.866394001,81.016324381,5.6320907618,4.8545375597,-1.572261849,-0.327788589,-5.632090762,-3.225930993,-8.581408608,8.0753942296,7.1336059986,-13.00745983
21420,"Enid, OK Metro Area",2017,1336,688,593,461,0,461,461,0,132,95,0,0,0,95,648,506,351,29,322,322,0,155,142,50,50,0,92,4452,2359,2293,1980,52,1928,1829,99,313,66,42,42,0,24,2093,2017,1200,10,1190,1176,14,817,76,0,0,0,76,38301,18731,14910,12096,785,11311,10694,617,2814,3821,956,948,8,2865,19570,14441,9796,74,9722,9146,576,4645,5129,913,892,21,4216,69.367588933,77.740303541,0,0,59.494298463,86.34976014,1.1764705882,5.1348547718,67.83463749,81.126760563,5.9247068504,5.4548669437,-5.454866944,-0.320012172,-5.92470685,-4.748236262,-3.386457022,5.2229995762,1.5329514423,-8.340339027
21420,"Enid, OK Metro Area",2018,1644,922,780,568,7,561,559,2,212,142,15,15,0,127,722,540,406,57,349,349,0,134,182,72,72,0,110,4679,2496,2404,2113,36,2077,1955,122,291,92,79,79,0,13,2183,2103,1286,10,1276,1251,25,817,80,0,0,0,80,37746,18436,14581,11885,792,11093,10421,672,2696,3855,994,986,8,2861,19310,14148,9868,77,9791,9260,531,4280,5162,881,859,22,4281,75.185185185,72.820512821,0,0.3565062389,61.150737042,87.895174709,1.9592476489,5.8738565238,69.748374329,81.510184487,5.4233479726,6.0578743352,-5.701368096,-0.184017811,-5.423347973,-3.464100324,-8.689671666,6.3849902222,5.4368108567,-8.597637286
21420,"Enid, OK Metro Area",2019,1083,673,584,405,19,386,384,2,179,89,13,13,0,76,410,285,213,28,185,185,0,72,125,38,38,0,87,4701,2537,2451,2137,68,2069,2019,50,314,86,78,78,0,8,2164,2091,1380,10,1370,1324,46,711,73,0,0,0,73,37196,18180,14277,11770,818,10952,10272,680,2507,3903,992,986,6,2911,19016,13833,9485,113,9372,8941,431,4348,5183,854,825,29,4329,74.736842105,69.349315068,0,0.518134715,65.99713056,87.188902489,3.3576642336,2.4166263896,68.567917299,82.440288576,4.5988049509,6.2089116143,-5.690776899,-3.792285225,-4.598804951,-1.241140717,-13.09097351,4.7486139127,6.1689248061,-2.57078674
21420,"Enid, OK Metro Area",2020,1174,719,634,445,34,411,410,1,189,85,16,16,0,69,455,288,251,42,209,185,24,37,167,22,22,0,145,4845,2556,2409,2104,96,2008,1985,23,305,147,142,142,0,5,2289,2216,1500,20,1480,1429,51,716,73,0,0,0,73,36780,17969,14019,11446,693,10753,10081,672,2573,3950,833,829,4,3117,18811,13577,9465,78,9387,9017,370,4112,5234,771,753,18,4463,87.152777778,70.189274448,11.483253589,0.2433090024,67.689530686,87.339144873,3.4459459459,1.1454183267,69.713486043,81.646337114,3.9416213913,6.2494187669,-6.006109764,-5.10400044,7.5416321972,-0.495675445,-11.45706267,5.6928077595,17.439291735,-2.023955357
21420,"Enid, OK Metro Area",2021,1102,781,691,428,34,394,393,1,263,90,26,26,0,64,321,232,183,40,143,121,22,49,89,16,16,0,73,5108,2718,2575,2223,119,2104,2094,10,352,143,138,138,0,5,2390,2244,1659,8,1651,1606,45,585,146,18,18,0,128,36858,18163,14136,11435,750,10685,10135,550,2701,4027,966,964,2,3061,18695,13497,9514,90,9424,9091,333,3983,5198,796,778,18,4402,78.879310345,61.939218524,15.384615385,0.2538071066,73.930481283,86.330097087,2.7256208359,0.4752851711,70.48973846,80.892756084,3.5335314092,5.1474029013,-4.893595795,-4.67211773,11.851083975,-0.807910573,-18.95353756,5.4373410036,8.3895718844,3.440742823
21420,"Enid, OK Metro Area",2022,1066,733,664,464,34,430,408,22,200,69,19,19,0,50,333,224,195,60,135,108,27,29,109,0,0,0,109,5401,2892,2660,2253,109,2144,2106,38,407,232,187,187,0,45,2509,2346,1768,55,1713,1648,65,578,163,26,26,0,137,36617,18162,14054,11446,800,10646,10040,606,2608,4108,929,916,13,3179,18455,13198,9431,96,9335,8995,340,3767,5257,752,737,15,4505,87.053571429,69.879518072,20,5.1162790698,75.362318841,84.69924812,3.7945125511,1.7723880597,71.457796636,81.44300555,3.6422067488,5.6922787902,-0.57599972,-3.91989073,16.357793251,0.1523058023,-11.56348748,3.2562425703,15.595774793,3.9045222047
21420,"Enid, OK Metro Area",2023,1046,635,585,395,41,354,337,17,190,50,17,17,0,33,411,266,214,28,186,157,29,52,145,60,60,0,85,5880,3119,2810,2409,155,2254,2235,19,401,309,235,235,0,74,2761,2573,2010,44,1966,1916,50,563,188,43,43,0,145,35843,17799,13683,11154,825,10329,9838,491,2529,4116,944,913,31,3172,18044,12877,9338,117,9221,8900,321,3539,5167,686,672,14,4481,80.45112782,67.521367521,15.591397849,4.802259887,78.118927322,85.729537367,2.5432349949,0.842945874,72.51689058,81.517211138,3.4811842533,4.7536063511,0.048653536,-3.910660477,12.110213596,-0.937949258,-13.99584362,4.2123262286,7.9342372394,5.6020367421
21420,"Enid, OK Metro Area",2024,1183,583,499,361,32,329,305,24,138,84,29,29,0,55,600,462,274,30,244,204,40,188,138,45,45,0,93,6104,3222,2994,2491,69,2422,2377,45,503,228,142,142,0,86,2882,2677,2123,47,2076,2010,66,554,205,38,38,0,167,35482,17614,13443,10876,816,10060,9542,518,2567,4171,787,763,24,3384,17868,12711,9530,79,9451,9059,392,3181,5157,726,726,0,4431,59.307359307,72.344689379,16.393442623,7.2948328267,79.30519238,83.199732799,3.1791907514,1.857968621,74.974431595,80.904559994,4.1477092371,5.1491053678,2.145727459,-3.291136747,12.245733386,-0.968518486,-8.559870615,2.2951728049,-15.66707229,4.3307607848
21500,"Erie, PA Metro Area",2010,13395,6999,6531,3001,39,2962,2215,747,3530,468,140,134,6,328,6396,5675,3393,30,3363,2857,506,2282,721,54,54,0,667,5376,2789,2613,1795,16,1779,1534,245,818,176,49,49,0,127,2587,2436,1528,0,1528,1291,237,908,151,45,15,30,106,199129,95865,79936,62449,65,62384,57598,4786,17487,15929,2703,2618,85,13226,103264,80810,57856,21,57835,54218,3617,22954,22454,2175,2040,135,20279,59.788546256,45.950084214,15.046089801,25.21944632,62.725779967,68.694986605,15.510471204,13.7717819,71.595099616,78.123748999,6.2539984438,7.6718389331,17.547607387,6.0999429669,8.7920913569,9.2564727603,-32.17366479,-9.428762394,-11.80655336,-8.869319649
21500,"Erie, PA Metro Area",2011,13715,7279,6804,3018,58,2960,2273,687,3786,475,94,94,0,381,6436,5734,3559,27,3532,3006,526,2175,702,44,44,0,658,5672,2922,2740,1579,12,1567,1322,245,1161,182,24,24,0,158,2750,2598,1619,0,1619,1294,325,979,152,33,10,23,119,199452,96142,80001,62459,92,62367,57296,5071,17542,16141,2818,2739,79,13323,103310,80801,58396,11,58385,54303,4082,22405,22509,2339,2234,105,20170,62.068364144,44.356261023,14.892412231,23.209459459,62.317167052,57.627737226,20.074119827,15.634971283,72.27138278,78.07277409,6.991521795,8.1309025606,15.078556899,7.5040687221,7.900890436,13.082598032,-33.71651307,-20.44503686,-10.20301864,-9.954215728
21500,"Erie, PA Metro Area",2012,14244,7539,7014,3586,0,3586,2733,853,3428,525,82,82,0,443,6705,6016,3803,0,3803,3158,645,2213,689,52,52,0,637,5913,3021,2839,1775,29,1746,1451,295,1064,182,13,13,0,169,2892,2733,1818,0,1818,1320,498,915,159,29,8,21,130,199570,96262,79840,62130,80,62050,56713,5337,17710,16422,2757,2634,123,13665,103308,80703,59001,9,58992,54433,4559,21702,22605,2342,2240,102,20263,63.214760638,51.126318791,16.960294504,23.786949247,66.520307355,62.522014794,27.392739274,16.895761741,73.108806364,77.818136273,7.7281665311,8.6011281225,15.185821125,8.2946336186,9.2321279733,19.664572743,-26.69181748,-15.29612148,-9.894045726,-6.58849901
21500,"Erie, PA Metro Area",2013,14419,7649,7082,3541,0,3541,2787,754,3541,567,48,48,0,519,6770,6059,3859,0,3859,3133,726,2200,711,69,69,0,642,6177,3150,2956,1823,21,1802,1534,268,1133,194,8,8,0,186,3027,2856,1782,0,1782,1337,445,1074,171,20,20,0,151,199990,96619,79844,62303,52,62251,56669,5582,17541,16775,2994,2829,165,13781,103371,80629,58558,9,58549,53995,4554,22071,22742,2472,2370,102,20270,63.69037795,50,18.813164032,21.293419938,62.394957983,61.671177267,24.971941639,14.87236404,72.626474345,78.030910275,7.7781003945,8.9669242261,12.326495712,5.9054398138,11.035063638,17.193841244,-28.03091028,-16.35973301,-8.936096395,-10.23151636
21500,"Erie, PA Metro Area",2014,14582,7719,7115,3813,0,3813,3061,752,3302,604,54,47,7,550,6863,6119,4127,0,4127,3434,693,1992,744,78,78,0,666,6400,3257,3050,1816,21,1795,1532,263,1234,207,9,9,0,198,3143,2963,1811,0,1811,1458,353,1152,180,13,13,0,167,199075,96269,79140,61085,53,61032,55841,5191,18055,17129,3108,2902,206,14021,102806,79857,57679,9,57670,53685,3985,22178,22949,2680,2534,146,20269,67.445661056,53.591004919,16.791858493,19.722003672,61.120485994,59.540983607,19.491993374,14.651810585,72.227857295,77.185999495,6.910005202,8.5053742299,11.216629442,6.146436355,9.8818532908,12.581988172,-23.59499458,-17.64501589,-4.782196239,-11.1073713
21500,"Erie, PA Metro Area",2015,14670,7679,7029,3949,0,3949,3251,698,3080,650,92,85,7,558,6991,6209,4292,0,4292,3620,672,1917,782,109,109,0,673,6653,3377,3165,1908,22,1886,1531,355,1257,212,0,0,0,212,3276,3088,1827,0,1827,1432,395,1261,188,9,9,0,179,198297,95948,78413,60890,67,60823,56194,4629,17523,17535,3387,3213,174,14148,102349,79117,57336,10,57326,53512,3814,21781,23232,2704,2591,113,20528,69.125463038,56.181533646,15.657036347,17.675360851,59.164507772,60.28436019,21.62014231,18.82290562,72.469886371,77.652940201,6.6531765691,7.6106078293,10.064753022,11.212297791,9.0038597776,14.966965741,-21.47140655,-17.36858001,-3.344423333,-13.3053786
21500,"Erie, PA Metro Area",2016,14618,7680,6978,3907,20,3887,3309,578,3071,702,97,84,13,605,6938,6100,4076,0,4076,3343,733,2024,838,114,107,7,724,6872,3488,3273,1983,14,1969,1625,344,1290,215,0,0,0,215,3384,3164,1907,0,1907,1559,348,1257,220,11,11,0,209,197257,95696,77654,59872,88,59784,55895,3889,17782,18042,3456,3276,180,14586,101561,77968,56182,9,56173,53005,3168,21786,23593,2838,2754,84,20755,66.819672131,55.990255087,17.983316977,14.870079753,60.271807838,60.586617782,18.248557944,17.470797359,72.057767289,77.100986427,5.6397201503,6.5050849726,8.3649947805,10.965712386,12.343596827,12.608837794,-21.11073134,-16.51436865,-5.238095158,-11.78595945
21500,"Erie, PA Metro Area",2017,14602,7615,6912,3864,19,3845,3420,425,3048,703,104,85,19,599,6987,6062,4007,0,4007,3362,645,2055,925,171,163,8,754,7150,3629,3377,1988,0,1988,1599,389,1389,252,0,0,0,252,3521,3274,1876,0,1876,1648,228,1398,247,32,32,0,215,195880,95134,76494,58442,83,58359,54825,3534,18052,18640,3649,3510,139,14991,100746,76667,54902,0,54902,52054,2848,21765,24079,3002,2898,104,21077,66.100296932,55.902777778,16.096830547,11.053315995,57.299938913,58.868818478,12.153518124,19.567404427,71.610992996,76.400763459,5.1874248661,6.0556212409,4.9976947539,13.511783186,10.90940568,6.9660932575,-20.49798568,-17.53194498,-5.510696064,-14.31105408
21500,"Erie, PA Metro Area",2018,14845,7638,6914,3655,31,3624,3224,400,3259,724,92,69,23,632,7207,6256,4189,0,4189,3509,680,2067,951,196,168,28,755,7301,3697,3441,2141,0,2141,1777,364,1300,256,12,12,0,244,3604,3337,1943,0,1943,1695,248,1394,267,17,17,0,250,194167,94342,75110,57471,128,57343,54072,3271,17639,19232,3696,3560,136,15536,99825,75331,54622,0,54622,52255,2367,20709,24494,3064,2963,101,21430,66.95971867,52.863754701,16.232991167,11.037527594,58.225951453,62.220284801,12.76376737,17.001401214,72.50932551,76.515776861,4.333418769,5.7042707916,5.3332568023,11.297130423,11.899572398,8.4303486011,-23.65202216,-14.29549206,-5.54960684,-14.28337406
